shipment_id,order_id,tipo_promesa,nodo_origen,centro_fulfillment,centro_sortation,estacion_last_mile,carrier,region_destino,carril,fecha_pedido,fecha_prometida_entrega,fecha_entrega_real,flag_entregado_a_tiempo,flag_entrega_tardia,horas_retraso,costo_paquete,flag_contacto_cx,flag_reclamo,monto_compensacion
SHP002347,ORD002347,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_C,CDMX,PUE-CDMX,2026-01-12 06:25:25,2026-01-13 06:25:25,2026-01-14 17:26:15.132003,0,1,35.01,77.75,0,0,0
SHP002348,ORD002348,Next Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_QRO,Carrier_D,Nuevo Leon,GDL-CDMX,2026-02-15 17:53:04,2026-02-16 17:53:04,2026-02-16 12:58:16.687450,1,0,0.0,84.24,0,0,0
SHP002349,ORD002349,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_A,Jalisco,CDMX-BAJIO,2026-01-08 13:12:55,2026-01-10 13:12:55,2026-01-10 02:22:39.422135,1,0,0.0,87.64,0,0,0
SHP002350,ORD002350,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_GDL,Carrier_A,CDMX,GDL-CDMX,2026-03-26 06:33:57,2026-03-30 06:33:57,2026-03-30 17:46:14.649052,0,1,11.2,82.6,0,0,0
SHP002351,ORD002351,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_MTY,Carrier_A,CDMX,CDMX-MTY,2026-02-12 04:40:30,2026-02-14 04:40:30,2026-02-14 02:07:29.487992,1,0,0.0,83.06,0,0,0
SHP002352,ORD002352,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_MTY,Carrier_A,Nuevo Leon,CDMX-MTY,2026-02-09 00:14:42,2026-02-11 00:14:42,2026-02-10 21:29:04.221746,1,0,0.0,88.29,0,0,0
SHP002353,ORD002353,Two Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_MTY,Carrier_C,Queretaro,GDL-OCCIDENTE,2026-01-17 20:52:12,2026-01-19 20:52:12,2026-01-20 06:59:05.337356,0,1,10.11,72.78,0,0,0
SHP002354,ORD002354,Standard,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_C,Queretaro,GDL-OCCIDENTE,2026-03-22 15:48:06,2026-03-26 15:48:06,2026-03-24 09:39:50.399931,1,0,0.0,60.68,0,0,0
SHP002355,ORD002355,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_D,Queretaro,GDL-CDMX,2026-02-25 22:04:04,2026-02-26 22:04:04,2026-02-26 16:34:11.119433,1,0,0.0,68.27,0,0,0
SHP002356,ORD002356,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_C,Occidente,GDL-MTY,2026-03-27 06:16:34,2026-03-29 06:16:34,2026-03-29 01:33:28.699602,1,0,0.0,65.12,0,0,0
SHP002357,ORD002357,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_QRO,Carrier_A,Bajio,QRO-CDMX,2026-02-09 23:41:58,2026-02-13 23:41:58,2026-02-11 21:33:07.975741,1,0,0.0,81.35,0,0,0
SHP002358,ORD002358,Next Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_PUE,Carrier_A,Occidente,GDL-OCCIDENTE,2026-03-12 03:49:03,2026-03-13 03:49:03,2026-03-14 14:48:38.366045,0,1,34.99,90.07,0,0,0
SHP002359,ORD002359,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_MTY,Carrier_B,CDMX,PUE-CDMX,2026-03-25 22:03:06,2026-03-29 22:03:06,2026-03-27 11:07:01.667717,1,0,0.0,84.76,0,0,0
SHP002360,ORD002360,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_QRO,Carrier_C,Jalisco,CDMX-GDL,2026-02-05 18:42:45,2026-02-09 18:42:45,2026-02-07 12:17:29.805093,1,0,0.0,65.99,0,0,0
SHP002361,ORD002361,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_C,Jalisco,GDL-CDMX,2026-01-23 01:44:38,2026-01-27 01:44:38,2026-01-25 03:22:15.058049,1,0,0.0,75.49,0,0,0
SHP002362,ORD002362,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_D,Bajio,QRO-CDMX,2026-01-02 18:33:41,2026-01-06 18:33:41,2026-01-04 22:19:58.166763,1,0,0.0,73.45,0,0,0
SHP002363,ORD002363,Standard,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_C,Queretaro,GDL-CDMX,2026-03-13 10:49:28,2026-03-17 10:49:28,2026-03-15 04:52:35.565763,1,0,0.0,67.84,0,0,0
SHP002364,ORD002364,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_QRO,Carrier_A,Puebla,PUE-CDMX,2026-02-14 16:14:53,2026-02-15 16:14:53,2026-02-15 09:48:28.562844,1,0,0.0,96.36,0,0,0
SHP002365,ORD002365,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_B,Puebla,GDL-OCCIDENTE,2026-01-29 08:57:44,2026-02-02 08:57:44,2026-01-31 09:14:54.202083,1,0,0.0,78.46,0,0,0
SHP002366,ORD002366,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_D,CDMX,QRO-CDMX,2026-03-19 20:22:19,2026-03-23 20:22:19,2026-03-21 15:03:09.888191,1,0,0.0,65.57,0,0,0
SHP002367,ORD002367,Next Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_PUE,Carrier_C,Queretaro,MTY-CDMX,2026-02-19 14:14:14,2026-02-20 14:14:14,2026-02-22 14:10:33.861056,0,1,47.94,77.46,1,0,0
SHP002368,ORD002368,Standard,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_B,Bajio,GDL-OCCIDENTE,2026-02-24 01:50:37,2026-02-28 01:50:37,2026-02-26 00:36:34.420512,1,0,0.0,72.01,0,0,0
SHP002369,ORD002369,Standard,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_GDL,Carrier_B,Puebla,GDL-OCCIDENTE,2026-02-14 18:57:01,2026-02-18 18:57:01,2026-02-16 16:19:13.995972,1,0,0.0,81.04,0,0,0
SHP002370,ORD002370,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_B,Jalisco,GDL-MTY,2026-03-29 05:57:28,2026-04-02 05:57:28,2026-03-31 02:35:39.161409,1,0,0.0,76.14,0,0,0
SHP002371,ORD002371,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_MTY,Carrier_A,Occidente,GDL-CDMX,2026-01-03 21:05:31,2026-01-05 21:05:31,2026-01-06 20:41:37.318357,0,1,23.6,88.67,1,1,100
SHP002372,ORD002372,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_MTY,Carrier_C,Puebla,CDMX-MTY,2026-03-12 04:20:37,2026-03-16 04:20:37,2026-03-14 09:22:39.692295,1,0,0.0,69.55,0,0,0
SHP002373,ORD002373,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_QRO,Carrier_B,Queretaro,GDL-OCCIDENTE,2026-01-15 21:19:55,2026-01-19 21:19:55,2026-01-17 23:40:44.887444,1,0,0.0,84.39,1,0,0
SHP002374,ORD002374,Standard,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_QRO,Carrier_B,Occidente,GDL-CDMX,2026-03-23 14:27:22,2026-03-27 14:27:22,2026-03-25 01:18:07.712138,1,0,0.0,78.32,0,0,0
SHP002375,ORD002375,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_MTY,Carrier_D,CDMX,GDL-OCCIDENTE,2026-02-01 05:35:06,2026-02-05 05:35:06,2026-02-05 08:02:43.707406,0,1,2.46,80.04,0,1,50
SHP002376,ORD002376,Standard,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_PUE,Carrier_A,Bajio,GDL-MTY,2026-02-06 03:05:19,2026-02-10 03:05:19,2026-02-08 08:49:41.271665,1,0,0.0,79.83,0,0,0
SHP002377,ORD002377,Next Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_PUE,Carrier_D,Nuevo Leon,PUE-CDMX,2026-02-07 07:39:09,2026-02-08 07:39:09,2026-02-08 04:04:16.024216,1,0,0.0,87.44,0,0,0
SHP002378,ORD002378,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_QRO,Carrier_A,Bajio,CDMX-MTY,2026-01-17 15:16:52,2026-01-21 15:16:52,2026-01-19 10:09:56.646111,1,0,0.0,70.46,0,0,0
SHP002379,ORD002379,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_PUE,Carrier_B,Nuevo Leon,MTY-CDMX,2026-01-25 17:21:06,2026-01-27 17:21:06,2026-01-27 15:41:10.120442,1,0,0.0,74.94,0,0,0
SHP002380,ORD002380,Next Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_MTY,Carrier_B,Jalisco,GDL-CDMX,2026-02-04 14:35:45,2026-02-05 14:35:45,2026-02-05 12:34:23.340872,1,0,0.0,94.16,0,1,50
SHP002381,ORD002381,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_C,Bajio,GDL-CDMX,2026-03-08 16:43:48,2026-03-12 16:43:48,2026-03-10 18:40:15.310324,1,0,0.0,72.18,0,0,0
SHP002382,ORD002382,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_C,Jalisco,GDL-MTY,2026-02-23 08:41:47,2026-02-25 08:41:47,2026-02-25 04:25:23.214270,1,0,0.0,78.44,0,0,0
SHP002383,ORD002383,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_GDL,Carrier_B,Nuevo Leon,CDMX-MTY,2026-03-08 18:55:44,2026-03-12 18:55:44,2026-03-10 18:01:19.136958,1,0,0.0,82.17,0,0,0
SHP002384,ORD002384,Standard,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_QRO,Carrier_C,Bajio,CDMX-BAJIO,2026-01-18 14:32:01,2026-01-22 14:32:01,2026-01-20 12:00:02.679413,1,0,0.0,64.65,0,0,0
SHP002385,ORD002385,Standard,FC_MTY_01,FC_MTY_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_D,Jalisco,PUE-CDMX,2026-02-27 12:45:32,2026-03-03 12:45:32,2026-03-04 06:02:31.679031,0,1,17.28,72.4,1,0,0
SHP002386,ORD002386,Next Day,FC_GDL_01,FC_GDL_01,SORT_MTY_01,LM_QRO,Carrier_C,Bajio,QRO-CDMX,2026-01-11 06:11:29,2026-01-12 06:11:29,2026-01-12 02:10:01.824059,1,0,0.0,70.98,0,0,0
SHP002387,ORD002387,Next Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_QRO,Carrier_C,Nuevo Leon,QRO-CDMX,2026-01-03 19:47:25,2026-01-04 19:47:25,2026-01-04 13:17:19.425793,1,0,0.0,78.65,0,0,0
SHP002388,ORD002388,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_MTY,Carrier_D,Puebla,QRO-CDMX,2026-01-02 20:25:34,2026-01-06 20:25:34,2026-01-04 23:34:21.887420,1,0,0.0,81.67,0,0,0
SHP002389,ORD002389,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_GDL,Carrier_A,Jalisco,MTY-CDMX,2026-03-03 07:38:37,2026-03-07 07:38:37,2026-03-04 13:04:55.995051,1,0,0.0,84.44,0,0,0
SHP002390,ORD002390,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_D,Puebla,CDMX-BAJIO,2026-01-17 08:02:47,2026-01-21 08:02:47,2026-01-19 12:21:57.229882,1,0,0.0,79.72,0,0,0
SHP002391,ORD002391,Next Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_QRO,Carrier_A,Occidente,CDMX-GDL,2026-01-09 16:25:05,2026-01-10 16:25:05,2026-01-10 12:02:11.623023,1,0,0.0,85.94,0,0,0
SHP002392,ORD002392,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_GDL,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-01-11 18:32:45,2026-01-15 18:32:45,2026-01-13 20:12:42.422614,1,0,0.0,96.23,0,0,0
SHP002393,ORD002393,Two Day,FC_MTY_01,FC_MTY_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Jalisco,QRO-CDMX,2026-03-02 11:15:32,2026-03-04 11:15:32,2026-03-04 06:26:43.834164,1,0,0.0,88.3,0,0,0
SHP002394,ORD002394,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_PUE,Carrier_C,Puebla,CDMX-MTY,2026-01-24 10:55:37,2026-01-28 10:55:37,2026-01-26 19:09:24.838828,1,0,0.0,56.65,0,0,0
SHP002395,ORD002395,Standard,FC_QRO_01,FC_QRO_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_A,Puebla,MTY-CDMX,2026-03-24 12:43:58,2026-03-28 12:43:58,2026-03-26 02:05:32.215880,1,0,0.0,86.21,0,0,0
SHP002396,ORD002396,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,GDL-CDMX,2026-02-14 16:01:55,2026-02-15 16:01:55,2026-02-15 14:53:50.933159,1,0,0.0,99.69,0,0,0
SHP002397,ORD002397,Two Day,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_PUE,Carrier_B,Queretaro,GDL-OCCIDENTE,2026-01-07 04:08:30,2026-01-09 04:08:30,2026-01-08 22:35:35.440184,1,0,0.0,92.89,0,0,0
SHP002398,ORD002398,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,Jalisco,GDL-MTY,2026-03-24 08:17:55,2026-03-28 08:17:55,2026-03-28 20:25:28.949109,0,1,12.13,77.05,1,1,50
SHP002399,ORD002399,Two Day,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_MTY,Carrier_A,Jalisco,QRO-CDMX,2026-02-24 10:51:05,2026-02-26 10:51:05,2026-02-25 22:09:23.002790,1,0,0.0,80.71,0,0,0
SHP002400,ORD002400,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_D,Occidente,GDL-OCCIDENTE,2026-02-10 16:12:52,2026-02-14 16:12:52,2026-02-12 06:03:35.679863,1,0,0.0,81.72,0,0,0
SHP002401,ORD002401,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_GDL,Carrier_A,Jalisco,GDL-CDMX,2026-02-18 04:06:06,2026-02-22 04:06:06,2026-02-19 19:39:53.936119,1,0,0.0,82.59,0,0,0
SHP002402,ORD002402,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_PUE,Carrier_D,Nuevo Leon,GDL-OCCIDENTE,2026-03-03 17:04:06,2026-03-07 17:04:06,2026-03-05 13:59:12.082200,1,0,0.0,68.51,0,0,0
SHP002403,ORD002403,Two Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_GDL,Carrier_C,Nuevo Leon,MTY-CDMX,2026-01-18 14:14:45,2026-01-20 14:14:45,2026-01-21 07:08:32.872739,0,1,16.9,77.08,0,0,0
SHP002404,ORD002404,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_C,Queretaro,QRO-CDMX,2026-01-03 19:10:34,2026-01-05 19:10:34,2026-01-05 18:34:09.523602,1,0,0.0,77.99,0,0,0
SHP002405,ORD002405,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,QRO-CDMX,2026-03-04 09:21:44,2026-03-05 09:21:44,2026-03-05 04:12:50.494145,1,0,0.0,89.62,0,0,0
SHP002406,ORD002406,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,Occidente,CDMX-MTY,2026-03-19 22:31:55,2026-03-20 22:31:55,2026-03-20 21:31:23.767731,1,0,0.0,87.86,0,0,0
SHP002407,ORD002407,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_A,Nuevo Leon,CDMX-BAJIO,2026-01-04 14:44:05,2026-01-06 14:44:05,2026-01-06 07:02:27.634688,1,0,0.0,90.18,0,0,0
SHP002408,ORD002408,Two Day,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_PUE,Carrier_A,Nuevo Leon,MTY-CDMX,2026-03-24 23:15:29,2026-03-26 23:15:29,2026-03-26 21:34:52.479823,1,0,0.0,85.41,0,0,0
SHP002409,ORD002409,Two Day,FC_PUE_01,FC_PUE_01,SORT_QRO_01,LM_MTY,Carrier_B,Bajio,CDMX-BAJIO,2026-01-15 07:42:46,2026-01-17 07:42:46,2026-01-16 16:57:30.017486,1,0,0.0,74.57,0,0,0
SHP002410,ORD002410,Two Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_MTY,Carrier_D,Occidente,CDMX-BAJIO,2026-03-12 04:13:55,2026-03-14 04:13:55,2026-03-14 16:22:13.903031,0,1,12.14,72.25,1,0,0
SHP002411,ORD002411,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_PUE,Carrier_A,Nuevo Leon,GDL-OCCIDENTE,2026-03-14 01:24:31,2026-03-18 01:24:31,2026-03-15 19:03:31.145845,1,0,0.0,82.85,0,0,0
SHP002412,ORD002412,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_D,CDMX,GDL-OCCIDENTE,2026-01-22 12:59:56,2026-01-26 12:59:56,2026-01-24 04:51:35.145344,1,0,0.0,80.61,0,0,0
SHP002413,ORD002413,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_PUE,Carrier_A,Occidente,CDMX-MTY,2026-01-13 14:17:22,2026-01-17 14:17:22,2026-01-15 12:19:24.373829,1,0,0.0,76.89,0,0,0
SHP002414,ORD002414,Next Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_PUE,Carrier_B,CDMX,CDMX-GDL,2026-02-06 22:50:16,2026-02-07 22:50:16,2026-02-07 15:04:24.578167,1,0,0.0,77.23,0,0,0
SHP002415,ORD002415,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_MTY,Carrier_A,Jalisco,GDL-MTY,2026-03-12 00:00:00,2026-03-16 00:00:00,2026-03-16 16:18:26.462980,0,1,16.31,83.59,1,0,0
SHP002416,ORD002416,Two Day,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_QRO,Carrier_A,Queretaro,PUE-CDMX,2026-02-20 16:36:54,2026-02-22 16:36:54,2026-02-22 14:01:36.164273,1,0,0.0,95.54,0,0,0
SHP002417,ORD002417,Standard,FC_QRO_01,FC_QRO_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_D,Queretaro,CDMX-BAJIO,2026-02-01 11:37:55,2026-02-05 11:37:55,2026-02-03 07:06:09.895019,1,0,0.0,74.64,0,0,0
SHP002418,ORD002418,Two Day,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_MTY,Carrier_A,Jalisco,CDMX-GDL,2026-02-01 22:19:00,2026-02-03 22:19:00,2026-02-03 20:23:05.204879,1,0,0.0,77.34,1,0,0
SHP002419,ORD002419,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_MTY,Carrier_D,Puebla,GDL-MTY,2026-03-13 03:59:21,2026-03-14 03:59:21,2026-03-13 22:49:15.404871,1,0,0.0,80.18,0,0,0
SHP002420,ORD002420,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_PUE,Carrier_B,CDMX,CDMX-BAJIO,2026-01-18 09:03:31,2026-01-19 09:03:31,2026-01-19 02:40:42.377082,1,0,0.0,78.34,0,0,0
SHP002421,ORD002421,Next Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_MTY,Carrier_C,Bajio,GDL-MTY,2026-02-25 03:20:42,2026-02-26 03:20:42,2026-02-25 20:00:44.488123,1,0,0.0,78.48,0,0,0
SHP002422,ORD002422,Standard,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_GDL,Carrier_A,Jalisco,GDL-MTY,2026-03-14 06:38:33,2026-03-18 06:38:33,2026-03-16 10:44:51.733407,1,0,0.0,82.58,1,0,0
SHP002423,ORD002423,Two Day,FC_GDL_01,FC_GDL_01,SORT_CDMX_01,LM_PUE,Carrier_B,Nuevo Leon,CDMX-MTY,2026-03-04 12:08:28,2026-03-06 12:08:28,2026-03-06 09:22:27.336148,1,0,0.0,86.63,0,0,0
SHP002424,ORD002424,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_D,Nuevo Leon,QRO-CDMX,2026-03-10 12:52:27,2026-03-12 12:52:27,2026-03-12 03:32:05.519792,1,0,0.0,84.09,0,0,0
SHP002425,ORD002425,Standard,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_GDL,Carrier_B,Nuevo Leon,MTY-CDMX,2026-02-10 21:43:12,2026-02-14 21:43:12,2026-02-12 23:52:48.862249,1,0,0.0,69.43,0,0,0
SHP002426,ORD002426,Next Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_CDMX_SUR,Carrier_A,Queretaro,MTY-CDMX,2026-01-25 07:52:01,2026-01-26 07:52:01,2026-01-26 02:58:57.158495,1,0,0.0,97.31,0,0,0
SHP002427,ORD002427,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_GDL,Carrier_D,Puebla,CDMX-BAJIO,2026-03-01 16:13:44,2026-03-05 16:13:44,2026-03-03 16:34:01.090134,1,0,0.0,80.0,0,0,0
SHP002428,ORD002428,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_MTY,Carrier_C,Occidente,CDMX-BAJIO,2026-01-01 14:15:49,2026-01-05 14:15:49,2026-01-03 18:03:24.522004,1,0,0.0,67.97,0,0,0
SHP002429,ORD002429,Next Day,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,GDL-MTY,2026-03-07 01:34:17,2026-03-08 01:34:17,2026-03-07 17:51:33.266358,1,0,0.0,96.52,1,0,0
SHP002430,ORD002430,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_PUE,Carrier_A,Queretaro,QRO-CDMX,2026-01-14 18:12:17,2026-01-18 18:12:17,2026-01-15 20:04:41.234444,1,0,0.0,80.18,0,0,0
SHP002431,ORD002431,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_SUR,Carrier_A,Occidente,CDMX-MTY,2026-01-14 09:54:42,2026-01-16 09:54:42,2026-01-16 02:43:04.406853,1,0,0.0,92.67,0,0,0
SHP002432,ORD002432,Standard,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_QRO,Carrier_A,CDMX,CDMX-GDL,2026-01-27 02:13:14,2026-01-31 02:13:14,2026-01-28 11:55:08.879037,1,0,0.0,72.48,0,0,0
SHP002433,ORD002433,Standard,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_QRO,Carrier_B,Occidente,CDMX-BAJIO,2026-02-04 05:57:29,2026-02-08 05:57:29,2026-02-05 18:17:00.316182,1,0,0.0,78.55,0,0,0
SHP002434,ORD002434,Standard,FC_MTY_01,FC_MTY_01,SORT_MTY_01,LM_CDMX_SUR,Carrier_A,Puebla,PUE-CDMX,2026-01-07 05:51:46,2026-01-11 05:51:46,2026-01-09 06:12:33.600613,1,0,0.0,82.86,0,0,0
SHP002435,ORD002435,Standard,FC_CDMX_01,FC_CDMX_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_A,Nuevo Leon,GDL-MTY,2026-02-07 23:45:30,2026-02-11 23:45:30,2026-02-09 10:42:07.512826,1,0,0.0,80.95,0,0,0
SHP002436,ORD002436,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_CDMX_NORTE,Carrier_B,Nuevo Leon,GDL-CDMX,2026-01-21 17:27:18,2026-01-25 17:27:18,2026-01-23 02:25:46.174594,1,0,0.0,78.28,0,0,0
SHP002437,ORD002437,Standard,FC_PUE_01,FC_PUE_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_C,Bajio,GDL-CDMX,2026-03-17 23:42:55,2026-03-21 23:42:55,2026-03-20 05:42:46.115150,1,0,0.0,63.67,0,0,0
SHP002438,ORD002438,Standard,FC_PUE_01,FC_PUE_01,SORT_MTY_01,LM_PUE,Carrier_A,Nuevo Leon,GDL-MTY,2026-02-16 17:44:52,2026-02-20 17:44:52,2026-02-18 10:40:32.584381,1,0,0.0,86.45,0,0,0
SHP002439,ORD002439,Two Day,FC_PUE_01,FC_PUE_01,SORT_GDL_01,LM_CDMX_NORTE,Carrier_C,Jalisco,CDMX-GDL,2026-02-26 07:27:25,2026-02-28 07:27:25,2026-02-28 02:23:59.169240,1,0,0.0,76.02,0,0,0
SHP002440,ORD002440,Two Day,FC_QRO_01,FC_QRO_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_C,Queretaro,CDMX-MTY,2026-03-01 10:22:02,2026-03-03 10:22:02,2026-03-03 02:23:17.160987,1,0,0.0,67.67,0,0,0
SHP002441,ORD002441,Standard,FC_GDL_01,FC_GDL_01,SORT_QRO_01,LM_CDMX_NORTE,Carrier_C,Bajio,GDL-CDMX,2026-01-12 13:16:24,2026-01-16 13:16:24,2026-01-14 12:19:36.610876,1,0,0.0,68.91,0,1,100
SHP002442,ORD002442,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_QRO_01,LM_MTY,Carrier_B,Bajio,GDL-CDMX,2026-01-06 12:40:19,2026-01-07 12:40:19,2026-01-07 06:51:59.500680,1,0,0.0,84.98,1,0,0
SHP002443,ORD002443,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_CDMX_NORTE,Carrier_B,CDMX,GDL-CDMX,2026-03-31 00:06:32,2026-04-01 00:06:32,2026-04-02 10:13:21.080776,0,1,34.11,92.02,0,0,0
SHP002444,ORD002444,Next Day,FC_CDMX_01,FC_CDMX_01,SORT_CDMX_01,LM_MTY,Carrier_A,Nuevo Leon,GDL-OCCIDENTE,2026-03-16 02:48:59,2026-03-17 02:48:59,2026-03-18 19:53:54.548183,0,1,41.08,85.63,1,0,0
SHP002445,ORD002445,Two Day,FC_GDL_01,FC_GDL_01,SORT_GDL_01,LM_QRO,Carrier_C,Jalisco,CDMX-GDL,2026-01-29 20:09:57,2026-01-31 20:09:57,2026-01-31 19:13:54.803011,1,0,0.0,68.01,0,0,0
SHP002446,ORD002446,Two Day,FC_QRO_01,FC_QRO_01,SORT_QRO_01,LM_GDL,Carrier_A,CDMX,GDL-CDMX,2026-02-14 13:01:36,2026-02-16 13:01:36,2026-02-15 15:55:05.192948,1,0,0.0,96.11,0,0,0
SHP002447,ORD002447,Standard,FC_MTY_01,FC_MTY_01,SORT_CDMX_01,LM_CDMX_SUR,Carrier_C,Nuevo Leon,GDL-CDMX,2026-01-11 02:05:08,2026-01-15 02:05:08,2026-01-13 00:11:36.972048,1,0,0.0,66.9,0,0,0
